id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_hits,away_hits,home_errors,away_errors,home_homeruns,away_homeruns,innings,odds_home,odds_away,total_line,home_pitcher_era,away_pitcher_era,data_source,created_at,updated_at
"mlb_718723","Houston Astros","Detroit Tigers",6,7,"A","2023","2023-04-03","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718721","Oakland Athletics","Cleveland Guardians",11,12,"A","2023","2023-04-03","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718722","San Diego Padres","Arizona Diamondbacks",5,4,"H","2023","2023-04-03","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718720","Seattle Mariners","Los Angeles Angels",3,7,"A","2023","2023-04-03","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718718","Los Angeles Dodgers","Colorado Rockies",13,4,"H","2023","2023-04-03","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718717","San Diego Padres","Arizona Diamondbacks",6,8,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718716","Cincinnati Reds","Chicago Cubs",5,12,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718714","Miami Marlins","Minnesota Twins",1,0,"H","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718715","Washington Nationals","Tampa Bay Rays",6,10,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718710","New York Yankees","Philadelphia Phillies",1,4,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718713","Boston Red Sox","Pittsburgh Pirates",1,4,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718708","Kansas City Royals","Toronto Blue Jays",1,4,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718712","Milwaukee Brewers","New York Mets",9,0,"H","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718711","St. Louis Cardinals","Atlanta Braves",1,4,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718709","Texas Rangers","Baltimore Orioles",2,7,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718705","Houston Astros","Detroit Tigers",3,6,"A","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718707","Oakland Athletics","Cleveland Guardians",4,3,"H","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718706","Seattle Mariners","Los Angeles Angels",11,2,"H","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718703","Los Angeles Dodgers","Colorado Rockies",5,2,"H","2023","2023-04-04","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718704","Washington Nationals","Tampa Bay Rays",2,7,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718699","New York Yankees","Philadelphia Phillies",4,2,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718701","Miami Marlins","Minnesota Twins",5,2,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718697","St. Louis Cardinals","Atlanta Braves",2,5,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718702","Boston Red Sox","Pittsburgh Pirates",1,4,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718698","Milwaukee Brewers","New York Mets",7,6,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.063796+00:00","2026-03-27T07:03:27.063796+00:00"
"mlb_718694","Texas Rangers","Baltimore Orioles",5,2,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718696","Houston Astros","Detroit Tigers",8,2,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718695","Chicago White Sox","San Francisco Giants",7,3,"H","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718689","Oakland Athletics","Cleveland Guardians",4,6,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718691","Seattle Mariners","Los Angeles Angels",3,4,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718692","Kansas City Royals","Toronto Blue Jays",0,3,"A","2023","2023-04-05","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718690","Detroit Tigers","Boston Red Sox",3,6,"A","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718686","Kansas City Royals","Toronto Blue Jays",3,6,"A","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718687","Chicago White Sox","San Francisco Giants",6,16,"A","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718682","Colorado Rockies","Washington Nationals",1,0,"H","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718681","Atlanta Braves","San Diego Padres",7,6,"H","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718683","Arizona Diamondbacks","Los Angeles Dodgers",2,5,"A","2023","2023-04-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718693","New York Mets","Miami Marlins",9,3,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718675","Chicago Cubs","Texas Rangers",2,0,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718685","Philadelphia Phillies","Cincinnati Reds",5,2,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718688","Baltimore Orioles","New York Yankees",7,6,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718677","Cleveland Guardians","Seattle Mariners",3,5,"A","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718684","Minnesota Twins","Houston Astros",3,2,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718679","Pittsburgh Pirates","Chicago White Sox",13,9,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718680","San Francisco Giants","Kansas City Royals",1,3,"A","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718678","Tampa Bay Rays","Oakland Athletics",9,5,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718676","Atlanta Braves","San Diego Padres",4,5,"A","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718674","Milwaukee Brewers","St. Louis Cardinals",4,0,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718673","Colorado Rockies","Washington Nationals",5,10,"A","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718670","Los Angeles Angels","Toronto Blue Jays",3,4,"A","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718671","Arizona Diamondbacks","Los Angeles Dodgers",6,3,"H","2023","2023-04-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718666","Minnesota Twins","Houston Astros",9,6,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718672","San Francisco Giants","Kansas City Royals",5,6,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718669","Chicago Cubs","Texas Rangers",10,3,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718668","Philadelphia Phillies","Cincinnati Reds",3,2,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718667","Detroit Tigers","Boston Red Sox",5,14,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718665","Tampa Bay Rays","Oakland Athletics",11,0,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718661","New York Mets","Miami Marlins",5,2,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718663","Cleveland Guardians","Seattle Mariners",2,3,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718662","Pittsburgh Pirates","Chicago White Sox",5,11,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718664","Baltimore Orioles","New York Yankees",1,4,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718660","Milwaukee Brewers","St. Louis Cardinals",0,6,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718659","Atlanta Braves","San Diego Padres",1,4,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718656","Arizona Diamondbacks","Los Angeles Dodgers",12,8,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718658","Colorado Rockies","Washington Nationals",6,7,"A","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718657","Los Angeles Angels","Toronto Blue Jays",9,5,"H","2023","2023-04-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718652","Philadelphia Phillies","Cincinnati Reds",4,6,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718654","Detroit Tigers","Boston Red Sox",1,4,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718655","Tampa Bay Rays","Oakland Athletics",11,0,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718653","Pittsburgh Pirates","Chicago White Sox",1,0,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718651","Baltimore Orioles","New York Yankees",3,5,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718646","Cleveland Guardians","Seattle Mariners",7,6,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718647","New York Mets","Miami Marlins",2,7,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718649","Minnesota Twins","Houston Astros",1,5,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718650","Milwaukee Brewers","St. Louis Cardinals",6,1,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718642","Chicago Cubs","Texas Rangers",2,8,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718645","Colorado Rockies","Washington Nationals",7,6,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718643","San Francisco Giants","Kansas City Royals",3,1,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718644","Los Angeles Angels","Toronto Blue Jays",11,12,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718639","Arizona Diamondbacks","Los Angeles Dodgers",11,6,"H","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718648","Atlanta Braves","San Diego Padres",2,10,"A","2023","2023-04-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718640","Minnesota Twins","Chicago White Sox",3,4,"A","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718637","Cleveland Guardians","New York Yankees",3,2,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718635","Baltimore Orioles","Oakland Athletics",5,1,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718632","Pittsburgh Pirates","Houston Astros",2,8,"A","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718638","Tampa Bay Rays","Boston Red Sox",1,0,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718633","Philadelphia Phillies","Miami Marlins",15,3,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718634","New York Mets","San Diego Padres",5,0,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718636","Atlanta Braves","Cincinnati Reds",5,4,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718628","Chicago Cubs","Seattle Mariners",3,2,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718630","Texas Rangers","Kansas City Royals",11,2,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718629","Colorado Rockies","St. Louis Cardinals",7,4,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718631","Los Angeles Angels","Washington Nationals",4,6,"A","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718627","Arizona Diamondbacks","Milwaukee Brewers",3,0,"H","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718641","San Francisco Giants","Los Angeles Dodgers",1,9,"A","2023","2023-04-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718626","Cleveland Guardians","New York Yankees",2,11,"A","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718618","Baltimore Orioles","Oakland Athletics",12,8,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718623","Pittsburgh Pirates","Houston Astros",7,4,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718625","Tampa Bay Rays","Boston Red Sox",7,2,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718619","Philadelphia Phillies","Miami Marlins",4,8,"A","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718622","Toronto Blue Jays","Detroit Tigers",9,3,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718621","New York Mets","San Diego Padres",2,4,"A","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718620","Atlanta Braves","Cincinnati Reds",7,6,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718617","Chicago Cubs","Seattle Mariners",14,9,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718616","Minnesota Twins","Chicago White Sox",4,3,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718615","Texas Rangers","Kansas City Royals",8,5,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718613","Colorado Rockies","St. Louis Cardinals",6,9,"A","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718614","Los Angeles Angels","Washington Nationals",2,0,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718611","Arizona Diamondbacks","Milwaukee Brewers",1,7,"A","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718624","San Francisco Giants","Los Angeles Dodgers",5,0,"H","2023","2023-04-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718608","Pittsburgh Pirates","Houston Astros",0,7,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718610","New York Mets","San Diego Padres",5,2,"H","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718605","Minnesota Twins","Chicago White Sox",3,1,"H","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718604","Cleveland Guardians","New York Yankees",3,4,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718606","Chicago Cubs","Seattle Mariners",2,5,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718607","Colorado Rockies","St. Louis Cardinals",4,7,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718598","Arizona Diamondbacks","Milwaukee Brewers",7,3,"H","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718609","Philadelphia Phillies","Miami Marlins",2,3,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718602","Los Angeles Angels","Washington Nationals",3,2,"H","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718599","Baltimore Orioles","Oakland Athletics",4,8,"A","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
"mlb_718600","Tampa Bay Rays","Boston Red Sox",9,7,"H","2023","2023-04-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:27.422027+00:00","2026-03-27T07:03:27.422027+00:00"
